sens2_mean,sens3_mean,sens4_mean,sens7_mean,sens8_mean,sens11_mean,sens12_mean,sens13_mean,sens15_mean,sens17_mean,sens20_mean,sens21_mean,sens2_trend,sens3_trend,sens4_trend,sens7_trend,sens8_trend,sens11_trend,sens12_trend,sens13_trend,sens15_trend,sens17_trend,sens20_trend,sens21_trend,window num,unit num,RUL,category
1.377025390287557,1.112974208904045,1.6167321258193543,-1.609234572883171,0.5286647166746397,1.8840912764960798,-1.5658666913042314,0.6409435918197022,1.5308012640825515,1.3605443505489165,-1.2913014809891883,-1.3979126903628614,0.037936929470955935,0.024941797702052383,0.037450704312667754,-0.040045599274022764,0.01351751262595483,0.05331185113690314,-0.034461272270828694,0.019224457854482516,0.0424885892167871,0.04084277415974314,-0.028301785597824456,-0.03099169047241205,20,25,30.0,3
-0.8168709892936254,-0.7816880412418392,-0.7286474762421288,0.5187657083856344,-0.37926082465624356,-0.8944076023599348,0.8169225579149906,-0.39098255297994966,-0.7570814071709412,-0.5360400134048635,0.7979328458057108,0.7686166726208778,0.012242942485400771,0.019310958379164283,0.005061808133857774,-0.0029892389323932468,0.015619565997187298,0.010830429338474995,-0.016648428931436667,0.01931413853280087,0.012877490623684125,0.002594967973279383,-0.016423150581693892,-0.009393882308062035,1,26,150.0,15
-0.7073787059086927,-0.6147641260724119,-0.6847258611401124,0.49695560078571666,-0.24536483695310132,-0.7989362507260387,0.6728609108690289,-0.2259107670336536,-0.6451855311376646,-0.5159243786484106,0.6548313988332735,0.6860235161070521,0.00971510953444975,0.01417783872924018,0.003773693761780908,-0.001431571467460074,0.011238340313737289,0.008332921656789576,-0.012259472269143453,0.013796759672856799,0.009578818571149403,0.001476291685647029,-0.012285202581900141,-0.007185594654818637,2,26,150.0,15
-0.6209243256098135,-0.49526110384888067,-0.6517613718928711,0.4885120595693483,-0.15232212975753712,-0.7258429582967647,0.5690959059577364,-0.11238340816805983,-0.5633766016380716,-0.5051860064812181,0.5497987638472496,0.6232258052942494,0.0076353618681900695,0.009826779789985092,0.002870382962902759,-0.0003159256556833735,0.007448909895671671,0.006354817497550595,-0.008589100504502864,0.009005253116660394,0.006860101316947435,0.0007195154554272841,-0.008809388184411173,-0.005434793167857424,3,26,150.0,15
-0.5530269955500742,-0.4153583674645548,-0.6259059727684184,0.4890148682049647,-0.09421475041570727,-0.6699336898476489,0.4984416942045861,-0.04314175334569191,-0.5058550706888346,-0.5002058963291605,0.47621360482459096,0.5756486785196484,0.006003699486621777,0.006257781561399065,0.0023518757372232206,0.00035769850293687215,0.004251274742990432,0.0048961168607580055,-0.005637313637514996,0.004939618864211634,0.0047213388610782,0.00032463928262013904,-0.005995707389227088,-0.004141477847178331,4,26,150.0,15
-0.4992058628825607,-0.36723530981274344,-0.6033116280347681,0.49404381016100185,-0.06512474627376788,-0.6260144101542269,0.45371242663305117,-0.010927079529073208,-0.46682139030662667,-0.49736504761811123,0.42745458574224865,0.5387172741204276,0.004820122389744881,0.0034708440434821843,0.0022181720847422766,0.0005893010084007577,0.0016454348556935742,0.003956819746411807,-0.0034041116681797806,0.0015998569155105406,0.003162531203541661,0.0002916631672255856,-0.003844160196347898,-0.003305648692781374,5,26,149.0,14
-0.4549800747603593,-0.34307132378675576,-0.5801303019599338,0.49917866890589535,-0.05913416467787511,-0.5888910839920347,0.42772225426660465,-0.008480663680727262,-0.44047601250812035,-0.4930444597739446,0.3969003705771742,0.5078567304337651,0.00408463057755934,0.0014659672362343436,0.002469272005459999,0.00037888186070816237,-0.00036860976621889947,0.0035369261545120313,-0.0018894945964973205,-0.0010140327294429086,0.00218367834433786,0.0006205871092436426,-0.002354746605773538,-0.0029273057046666265,6,26,139.0,13
-0.41586877833655633,-0.335045802279901,-0.5525139588119292,0.4999992279080808,-0.07032505297418515,-0.5533696761366084,0.4132853281287196,-0.028543782763177383,-0.4210193893099886,-0.4836251322225345,0.37792962330631885,0.47849218579683994,0.0037972240500651925,0.00024315113965559727,0.003105175499376348,-0.00027355894014088146,-0.0017908591227469783,0.003636436085058655,-0.0010934624224675068,-0.002902050070648691,0.0017847802834667751,0.0013114111086742636,-0.0015274666175040495,-0.0030064488828339766,7,26,129.0,12
-0.37739112076423786,-0.3353381381854884,-0.5166145628587678,0.49208527063599383,-0.09277945850885413,-0.5142561513634833,0.4032157992428692,-0.06385771373894714,-0.402651972728904,-0.4654880643897551,0.36392100790663395,0.44604877854683017,0.003957902807262444,-0.00019760424625408398,0.004125882566491345,-0.0013680213941463168,-0.0026213132138906917,0.0042553495380517024,-0.001016015146090392,-0.004064195108106839,0.0019658370209284146,0.002364135165517504,-0.001362320231539448,-0.0035430782272835057,8,26,119.0,11
-0.3350662491964901,-0.33612772439682703,-0.46858407836846344,0.47101658055807033,-0.12057942862803821,-0.46635647444819606,0.3903278186325264,-0.10716373357055994,-0.37957421478153963,-0.43501425570148033,0.34825318835507113,0.40595164702091446,0.00456666684915106,0.00014370107850531915,0.005531393206804961,-0.002904505501308186,-0.002859972039650006,0.005393666513491146,-0.001657152767365951,-0.0045004678418172905,0.0027268485567227647,0.003778759279773337,-0.0018593074478797016,-0.004537193738015173,9,26,109.0,10
-0.2844133107863992,-0.3295939538072261,-0.40457446960902965,0.43237294114274577,-0.14780701067789373,-0.4044766101662819,0.3674355373211644,-0.15120311922053914,-0.3459865674845679,-0.38858470558358427,0.32430482862858145,0.35362592955627126,0.005623516175731057,0.001267067113933807,0.007321707420317215,-0.0048830112616265265,-0.0025068356000249718,0.0070513870113770504,-0.003016875286294237,-0.004210868271780085,0.004067814890849821,0.005555283451441778,-0.0030184282665248036,-0.005988795415028996,10,26,99.0,9
-0.22095145268705135,-0.3079162193099951,-0.32073770084848024,0.37173413585845577,-0.1685442520045766,-0.32342252329327675,0.3273531063322562,-0.1887171476514083,-0.29608948285466197,-0.3225804134619407,0.2854545927041163,0.28449676449007905,0.007128450787002454,0.0031724938600314217,0.009496825207028102,-0.007303538675101266,-0.0015619038950155108,0.009228511031709345,-0.005095182702875198,-0.003195396397995254,0.005988736023309636,0.007693707680522803,-0.004839682687474773,-0.00789788325832498,11,26,89.0,8
-0.14019982205153278,-0.2632739137984429,-0.21322573635482867,0.2846799481736362,-0.17687319995424317,-0.21800017860471685,0.26289467668927513,-0.21244709582569068,-0.2240834129084944,-0.233382378762424,0.2250811445586272,0.19398929015951627,0.009081470682965232,0.005859981316798031,0.012056746566937632,-0.010166087741732431,-2.51769246216733e-05,0.01192503857448805,-0.007892075017108847,-0.0014540522204627984,0.00848961195410216,0.01019403196701642,-0.007323070710729621,-0.010264457267903091,12,26,79.0,7
-0.037677566032929655,-0.18784643016587882,-0.07819054039608875,0.1667901615567226,-0.16687590187304932,-0.08301554087613772,0.16687439941569404,-0.21513424070590997,-0.12416880966273788,-0.11737160091090795,0.1365631481690654,0.07752864490176145,0.011482575863619372,0.009329529484233776,0.015001471500045781,-0.01347065846152006,0.0021033453111565263,0.015140969639713156,-0.011407552228995185,0.0010131642608173775,0.011570442683227404,0.013056256310922651,-0.010468592336289296,-0.013088517443763383,13,26,69.0,6
0.09109616821567182,-0.07381316130561201,0.08821592275972585,0.013644559476150675,-0.13263440510715174,0.08672542511692463,0.032106425534986015,-0.18951985925458953,0.009453874865934552,0.029070920666733457,0.013279267512382264,-0.06946003294600692,0.014331766328964877,0.0135811383623386,0.01833100000635256,-0.01721725083446412,0.00482366281231912,0.01887630422738466,-0.015641614338534192,0.004206253045845172,0.01523122821068534,0.016280380712241475,-0.014276247564153874,-0.016370063785905803,14,26,59.0,5
0.25060223354118544,0.08664649988904823,0.28984168884460165,-0.17917707459964385,-0.068230757002706,0.29641675459893435,-0.14859509392937578,-0.1283452284342527,0.1825841886608503,0.20956418654462605,-0.15139183343447077,-0.2515516050466104,0.01762904207900179,0.018614807951112457,0.022045332085857978,-0.02140586486056459,0.008135775578866113,0.023131042337502655,-0.020594261345725954,0.008125214134620617,0.019471968536476043,0.019866405170972892,-0.0187460363943233,-0.020109096294330386,15,26,49.0,4
0.4453214827905252,0.3013531605247927,0.5305347935905246,-0.4160949572022254,0.03225299509413134,0.5512524827943556,-0.38241600795391806,-0.024351625207423032,0.40102167970533636,0.42772719729689584,-0.36407149069454237,-0.47332093306287054,0.02137440311373009,0.02443053825055541,0.026144467738562063,-0.026036500539821525,0.01203968361079746,0.027905183970066937,-0.026265493250570343,0.01277004752714373,0.024292663660599432,0.02381432968711691,-0.023877958826797552,-0.024305614969037128,16,26,39.0,3
0.6797347688106046,0.5781274277083125,0.8141432727294816,-0.7015293048631583,0.17473480383720438,0.8564266449276525,-0.676542165515168,0.12971967346337623,0.6705658959827204,0.6871789534976689,-0.6313810402908809,-0.7393428786576087,0.02556784943314974,0.031028329260667457,0.030628406964464738,-0.031109157872234887,0.01653538690811321,0.03319872912507771,-0.03265531005306743,0.018140753223414477,0.029693313583055565,0.02812415426067355,-0.029672014861576702,-0.028959619810026038,17,26,29.0,2
0.9583229444483378,0.924789908546298,1.1445151619934586,-1.0399003341140067,0.36513262188035667,1.2171332762232892,-1.0381594155896525,0.3411273906156213,0.9970163854763289,0.9915384557210712,-0.9599418182465357,-1.0541923034936467,0.030209381037260806,0.03840818098144863,0.035497149763566056,-0.036623836857804674,0.021622885470813345,0.039011677802534984,-0.03976371175321726,0.024237331223432922,0.03567391830384441,0.032795878891642816,-0.03612820449866075,-0.03407111081729701,18,26,19.0,1
1.2855668625506382,1.34916121014544,1.525498497114442,-1.4356282614863352,0.6093644018774322,1.6385664119057295,-1.4744536071538987,0.617130249286789,1.3861726961694902,1.344424704541229,-1.3563751605845544,-1.4224440692338054,0.035298997926063294,0.04657009341289898,0.04075069613586604,-0.04258053749653077,0.02730217929889785,0.045344030002438536,-0.047590698351019756,0.031059781527199005,0.04223447782296595,0.03782950358002465,-0.04324652773804958,-0.039640087990850295,19,26,9.0,0
-0.7294053058675989,-0.7843656141656978,-0.8970568141584273,0.8099282652460618,-0.8831448307346786,-0.8301557199355647,0.7337843504947028,-0.7984063837783901,-0.6981596879125361,-0.510766618712099,0.42927789412672057,0.7403307157134764,0.008232454752914859,0.014635894664080395,0.00750981305709228,-0.010890322193581268,0.018323617352050528,0.005284301774522456,-5.3324401842480176e-05,0.018833055136921573,0.007206567956812304,0.0017146870980693182,0.00775380397776791,-0.0073936483133839655,1,27,146.0,14
-0.6608800051325628,-0.6607233938465724,-0.8270386473032986,0.71657054205381,-0.7248744459846466,-0.7845831469175433,0.7310326630468584,-0.6393219716123817,-0.6397302513708749,-0.5031364101592126,0.5013668983766614,0.6778098728496195,0.005591978054122238,0.010237721822318642,0.006568481427182703,-0.007902118501276931,0.013475060251603992,0.003931960703447474,-0.000555280512292826,0.01314894159131442,0.004602047309024759,-7.520048595601093e-05,0.006602517366163835,-0.005218967336901813,2,27,136.0,13
-0.6142717773993666,-0.5756052920738655,-0.7636269879784982,0.6485498912579928,-0.6096535174402778,-0.7487088765514139,0.7210709098115631,-0.5308713905778457,-0.6027321883181875,-0.5091402315241724,0.559631776884379,0.6329588819492931,0.0038490401525469206,0.006931070954796641,0.006188511551026589,-0.005822907714294295,0.00971372611091787,0.0033446412441439765,-0.0014953375593326488,0.008706288910627072,0.002920293259017517,-0.0010121188854999752,0.0049889788293232765,-0.0038596779206778852,3,27,126.0,12
-0.5806052346958368,-0.5180960891051798,-0.7012082186464913,0.5967763838053939,-0.5266098155039687,-0.7148826927194617,0.6995180814229214,-0.460640032025584,-0.5779378327766709,-0.5202483909621655,0.5994500103975096,0.597623827409914,0.0030036410481889307,0.004715942061514368,0.006369903428623989,-0.0046526898326333145,0.007039614929992052,0.0035223433966120508,-0.0028734955429620688,0.005505097094859558,0.002161305806790574,-0.001096068100562581,0.0029131883672463697,-0.0033157800647122732,4,27,116.0,11
-0.5509049890498006,-0.4772805651981182,-0.6341687217697433,0.5521600906427967,-0.4648711105781163,-0.6754543793039713,0.661993168515038,-0.4162132873063986,-0.556119518768522,-0.5279311966283777,0.6161990796636887,0.5636507936288998,0.0030557807410482476,0.003592335142471844,0.007112657059974853,-0.0043914648562939545,0.00545272670882657,0.0044650671608516415,-0.004689754463181008,0.0035453661440118405,0.002325084952343956,-0.0003270481311438739,0.0003751459799330619,-0.0035872737690049662,5,27,106.0,10
-0.5161956524890847,-0.4422435006102832,-0.5568948798107192,0.5056110827169845,-0.4135651730651171,-0.6227737201872274,0.6041151617220174,-0.3851765477710916,-0.528049580315938,-0.5236589566779961,0.6052564654305529,0.5228858650036672,0.004005459231124828,0.003560250197669027,0.00841677244507919,-0.005039232785276284,0.004953061447421381,0.006172812536862757,-0.006944114319989523,0.0028270960580839186,0.003411630695677614,0.0012949410227562064,-0.0026251483326166845,-0.004674159033555913,6,27,96.0,9
-0.4675018370415163,-0.40206967559927753,-0.46377307523188377,0.4480394309747406,-0.361819773367368,-0.5491904992515149,0.5215030516779642,-0.35511520477046493,-0.48450035144111603,-0.498901979266207,0.5619996484457376,0.4671751259316336,0.005852676518418748,0.004619687227105978,0.010282249583937033,-0.00659599361958028,0.005540619145776544,0.008645579524645366,-0.009636575113387528,0.0033502868370757655,0.005420943036791568,0.003769899361137636,-0.006087694570402808,-0.006576435858365164,7,27,86.0,8
-0.3958481547349223,-0.3458438704227039,-0.3491896904957028,0.37035520636284847,-0.29876268188726557,-0.4470545003791183,0.4097758290169832,-0.3136146496553206,-0.4162441661662529,-0.44513057254819693,0.48180610945687913,0.3883646608102158,0.008597432602929955,0.0067706462307826265,0.012709088476548367,-0.009061747359205924,0.00721539980389205,0.011883368124199545,-0.01276713684337506,0.005114938480987428,0.008353021975685819,0.007097826884000413,-0.010012492733425362,-0.009294104243432725,8,27,76.0,7
-0.29225921759712953,-0.262650865338165,-0.2075311080646411,0.2634684798280916,-0.21352166902720665,-0.30871550745232257,0.264552484373179,-0.24826027377646062,-0.31405335851354577,-0.35381504467915237,0.36005332921161326,0.2783005540368312,0.012239727484658482,0.010013127208699022,0.01569728912291316,-0.012436494004153243,0.009977403421767861,0.015886178335525233,-0.016335799509952165,0.008121050989818898,0.012207867512360368,0.011278723591344514,-0.014399542821684283,-0.012827164188758556,9,27,66.0,6
-0.14775963765596495,-0.1415754406032635,-0.03318371040116386,0.1182893223172532,-0.09522450518958783,-0.12652330435341236,0.08145200838065603,-0.14663746848468714,-0.1687002625051917,-0.21642570381425993,0.19211878845757596,0.12882889000889675,0.016779561163604326,0.014347130160855153,0.019246851523031492,-0.016720233554422217,0.01382662999940401,0.020654010158622414,-0.02034256311311882,0.012368624363570158,0.016985479646815217,0.01631258948316999,-0.0192488448351796,-0.017175615694342686,10,27,56.0,5
0.04662597306074454,0.028297623524397984,0.17946612003226384,-0.07427219522288325,0.067001039223194,0.1071723250353274,-0.14390660832648092,0.003668374869198088,0.029042787836612304,-0.02443285810870609,-0.026620032057596738,-0.06820424687617045,0.022216933639767452,0.019772655087251005,0.023357775676903263,-0.021912966010012858,0.01876307953680047,0.026186863593491132,-0.024787427652874994,0.01785765860224121,0.022685858379050353,0.022199424559476783,-0.02456039877391136,-0.022339458760185105,11,27,46.0,4
0.2998730025251718,0.2578835467872166,0.4360320007731767,-0.3233060018455343,0.2840271938087423,0.4000215968316122,-0.4159043751141274,0.21507186493439284,0.28840345848966903,0.2306931842823226,-0.30078565158626897,-0.32095277222095325,0.028551844913147908,0.02628970198788661,0.028030061584528518,-0.02801469137092516,0.024786752033957284,0.03248473864013141,-0.02967039312922071,0.024588153705832103,0.029309003709065796,0.02893922882026494,-0.030334204637879503,-0.028318693386285773,12,27,36.0,3
0.6209568387094903,0.5580975489275897,0.7421275493591099,-0.6379020266039167,0.5667261881646601,0.7596747271531572,-0.7389223013481787,0.49998761036009504,0.6186094154317818,0.5574821152036397,-0.6350005893808047,-0.6375706016280346,0.035784294983745635,0.03389827086276191,0.033263709245907276,-0.03502540963715908,0.031897647490874405,0.03954763529854318,-0.03499145954215595,0.032560109674342766,0.036854915636861524,0.036532002265534436,-0.03657026242708406,-0.03511331957264482,13,27,26.0,2
1.0188528695858725,0.9398548496879146,1.103366383327598,-1.0271501985512468,0.925970251888551,1.1937819321176772,-1.1173413963945305,0.8708302197955028,1.0288883246407536,0.9644636265000586,-1.033887364693568,-1.0262116506999972,0.04391428385156069,0.04259836171187698,0.03905871866103949,-0.04294512080871477,0.04009576590755184,0.04737555356872648,-0.040750626891680734,0.041773526507773204,0.04532359416243753,0.044977744895285304,-0.043268572141525005,-0.042723337319262054,14,27,16.0,1
1.5025364831264922,1.4140706688105888,1.5253621202161751,-1.500140446740742,1.372631614578018,1.7099934278428883,-1.555542669619077,1.3400143018898145,1.5284678520943868,1.4601674100163928,-1.5020684967769227,-1.4950298350394244,0.05294181151659304,0.052389974535231705,0.04541508982992521,-0.05177382488559198,0.04938110728398965,0.05596849345068125,-0.04694789517779501,0.052228404206123444,0.05471503928579389,0.054276456709517536,-0.05042913378120236,-0.05114874662613761,15,27,6.0,0
-0.6136797089810019,-0.4864463534678557,-0.6600750667997909,1.034567017886271,-0.8543000386374955,-0.9101005521231981,0.8165907602633812,-0.8444695500479611,-0.8217571878549175,-0.7607876936982187,0.8319912854858205,0.9655726161495064,-0.00808319279978066,-0.012083815846523897,-0.0033335161563463225,-0.015407089891357261,0.002350309036730964,0.012147237438691635,-0.009785552239888065,0.00307963527989157,0.003110414326170445,-0.0036025352633410773,-0.0029118585122248192,-0.009771713409432666,1,28,150.0,15
-0.6827482668452393,-0.5882829460754702,-0.6923065518245551,0.8989434965995391,-0.8311974141458522,-0.8084739757173933,0.7377510690394407,-0.8156458563006316,-0.7933280436855497,-0.785828644559067,0.8035273525096152,0.8757855466062434,-0.005708289953097993,-0.008297786396008925,-0.0030412125256859246,-0.011836682746350325,0.002330967174450713,0.008318666554340826,-0.006124872489353865,0.00275149685159439,0.002644746211731424,-0.0013954302080555479,-0.0028377951837974588,-0.008260517293472278,2,28,145.0,14
-0.7272321263190097,-0.6527962261707898,-0.7189244620870546,0.7945477918620798,-0.8060043243351673,-0.7398478182351151,0.69016154056694,-0.7876075550310075,-0.7669491256219139,-0.7884141576199533,0.7736661918860593,0.7982977767845267,-0.003166253121687265,-0.004619153344064936,-0.0022108012038933814,-0.009161526581502715,0.002768402100539301,0.005547153653986356,-0.0035355196896000767,0.002922556784350485,0.0027003691050240313,0.0008885522966513392,-0.003191304041694916,-0.0073118534651234,3,28,135.0,13
-0.745459947555033,-0.681060157739525,-0.7345477206759681,0.7124273938723001,-0.7741530013217522,-0.6936514998363993,0.6631089053380753,-0.7553626626285572,-0.7374075235866938,-0.7677754583866649,0.7381320817519048,0.7274839838082416,-0.00045708230554854684,-0.0010479166906920427,-0.000842282190968719,-0.007381621396814441,0.0036626138149967926,0.0038326987376283354,-0.002017493840626672,0.0035928150781597327,0.003277283006048317,0.0032494122507793943,-0.003972385085917199,-0.006925721924385975,4,28,125.0,12
-0.7357603907060286,-0.6741487047673862,-0.7337952506799745,0.6436297928286061,-0.7310756772219181,-0.6593144406812816,0.645879893845043,-0.7139191954827482,-0.6994903275025728,-0.7231437723649893,0.6926493002439033,0.6577188448012732,0.0024192224953182287,0.002415923564109883,0.0010643445130880255,-0.006496967192285578,0.005013602317823111,0.0031753018052666994,-0.00157079494243361,0.004762271733022143,0.0043754879148042315,0.005687149654328766,-0.005181038316464326,-0.007102122671260046,5,28,115.0,11
-0.6964621159247166,-0.6331358312400837,-0.7112859751877528,0.579202478929404,-0.6722045841519769,-0.6262660609297983,0.6277612365800391,-0.6582851699830488,-0.6479846272922344,-0.6537503250607137,0.6329421254988062,0.583377036887507,0.005462661280913008,0.005772367420340714,0.003509078908276864,-0.0065075639679160165,0.006821367609018245,0.0035749628569014947,-0.002195422995020965,0.006430926748937785,0.005994983831291784,0.00820176450729939,-0.006817263733336271,-0.007841055705745566,6,28,105.0,10
-0.6258937833638166,-0.5590955011433276,-0.661638817287982,0.5101929423731003,-0.5929719542282395,-0.5839357807419849,0.5980396640352599,-0.583468602518927,-0.5776775128783619,-0.5588263419796254,0.5547348356533655,0.4988332371908277,0.00867323405123585,0.009021414878000558,0.006491920994597841,-0.007413411723705886,0.0090859096885823,0.005031681892532717,-0.0038913779983886657,0.008598780125906653,0.008135770755511015,0.010793256809691294,-0.008881061336533071,-0.009142521027842566,7,28,95.0,9
-0.522384053176048,-0.45310167846282823,-0.5794727000693409,0.42764867335810114,-0.4888100195670174,-0.5217530202778775,0.5460019067029018,-0.4844775094798507,-0.48335607418363924,-0.4376030486275117,0.45375170884433247,0.3984621228351211,0.012050940806286681,0.01216306593708936,0.010012870772050932,-0.009214510459655106,0.011807228556515177,0.007545458912160307,-0.0066586599525367525,0.01126583186392867,0.010797848687461871,0.01346162656150447,-0.011372431126054707,-0.011006518637551053,8,28,85.0,8
-0.38426158551413103,-0.31622832718429605,-0.4594065466205085,0.32261716208281305,-0.35515101228462226,-0.42914719969751214,0.46093469507516105,-0.35631990725528817,-0.35980740113074966,-0.28931167051015994,0.32571702320845924,0.2766383709442723,0.015595781546065559,0.015197320597607134,0.01407192824063612,-0.0119108601757637,0.014985324212816929,0.011116293915784309,-0.010497268857465221,0.01443208196300391,0.013981217627144384,0.01620687376273891,-0.014291373101901171,-0.013433048534871029,9,28,75.0,7
-0.20985504053078502,-0.14954941129344138,-0.2960592800301637,0.18614589874564227,-0.1874271644973654,-0.2955477391609244,0.33212475964423366,-0.19400381223470736,-0.20181858364237662,-0.1131834331333574,0.16635505688249713,0.12773665864216646,0.01930775627057248,0.01812417885955387,0.01866909340035342,-0.015502460872031646,0.018620196657487518,0.015744186903404747,-0.015407204713174043,0.018097530423132342,0.017685877574558546,0.01902899841339462,-0.017637887264072456,-0.01642211071980247,10,28,65.0,6
0.0025069216212701083,0.0458611052240255,-0.08404982338698531,0.009282373544995125,0.018929291678441717,-0.11038405882815053,0.148858830902316,0.00746275919242374,-0.004176711641203701,0.09155043799710857,-0.028609911996802063,-0.053868336947311204,0.02318686497980738,0.020943640722929553,0.023804366251202837,-0.01998931254845896,0.022711845890526976,0.02142913787502155,-0.021388467519663258,0.02226217724431396,0.02191182852970435,0.0219280005134716,-0.021411973612568597,-0.019973705192345384,11,28,55.0,5
0.2544956407893146,0.2689292583823943,0.18200290022034765,-0.216925923320722,0.2684861241264878,0.13691442114077387,-0.09957636065839567,0.253071790636637,0.23833112495008563,0.3256587173754507,-0.2634536052926867,-0.27380193870027536,0.027233107673770345,0.023655706187734257,0.029477746793184344,-0.02537141520504565,0.027260271911935308,0.028171146830634815,-0.02844105727693285,0.026926022426548766,0.026659070492581836,0.024903880062969827,-0.025613632147389553,-0.024087831952499774,12,28,45.0,4
0.5477824568206289,0.518581084195955,0.5074799677031564,-0.5014315016531027,0.5658111007304615,0.45691828058581263,-0.42389408454570515,0.5478152657084644,0.5309178362088078,0.5899101794958816,-0.5424517448684052,-0.5376894694928408,0.03144648435246134,0.026260375253967915,0.035689235026297984,-0.03164876884179169,0.03226547472171248,0.03597021377024448,-0.036564973984982825,0.03208906596983677,0.031927603463190936,0.027956637061889347,-0.03024286286853531,-0.028764491000265638,13,28,35.0,3
0.8840387095624932,0.7937426186789971,0.8977624559727617,-0.8531868712537409,0.915471989374051,0.86019809934693,-0.8348076102674163,0.896685168018438,0.8787963322122796,0.8850735988526143,-0.8698800525872059,-0.8511562522011223,0.03582699501588036,0.028757647921630554,0.04243883095054373,-0.03882137345869711,0.037727454319858536,0.04482633869385054,-0.045760217643813154,0.037751307874177964,0.037717427441531684,0.031086271510230162,-0.035299665776005955,-0.034003682335642965,14,28,25.0,2
1.2649357388621876,1.09333989784581,1.3582314419404853,-1.2811445419242298,1.3220365579409452,1.3573244572640903,-1.3430302073313327,1.3046734811770897,1.2871795230378171,1.2119177499398608,-1.250014250312337,-1.2198276097012346,0.040374639664027316,0.031147524190722066,0.04972653456592155,-0.04688922905576193,0.04364621070637342,0.05473952160145305,-0.056026788253423845,0.043912748139572404,0.044028542427604095,0.03429278340799228,-0.04078404086980138,-0.03980540595863179,15,28,15.0,1
1.6921448845669929,1.416298957710684,1.8942680025176475,-1.7942570234661634,1.7900725743148325,1.9588679341772568,-1.9592751452452581,1.7767721887949512,1.7612803187627375,1.5712114072518346,-1.687130059907047,-1.649328864869292,0.04508941829690242,0.03343000406124274,0.05755234587243151,-0.05585233563298601,0.050021743881257116,0.06570976249305178,-0.06736468581381497,0.05057338676602001,0.05086094842140812,0.03757617275517548,-0.04669598814992176,-0.04616966186923204,16,28,5.0,0
-0.7415160588715604,-0.7047729675897934,-0.9942365874379266,0.8877885220207752,-0.8082640192108181,-0.9203503124255414,1.1356937876986124,-1.1061718191440588,-0.8211068624811524,-0.5342835570931934,0.8581004858894754,0.8445981296562465,0.000874333488851213,0.002205846013474354,0.015688489345892263,-0.009108973327069727,-0.0010926174813429394,0.01565046480460635,-0.025719521891634255,0.01832047068864547,0.008719026561066164,-0.0019774038695389907,-0.008363448855219655,-0.009343439669909229,1,29,150.0,15
-0.7303166105683438,-0.6798810897395612,-0.8575959030874051,0.8078975347995543,-0.8141788194534495,-0.7895385303182951,0.9130783620380376,-0.9442769639988502,-0.7453165801378944,-0.5548747674236869,0.7792267472543835,0.762727099723619,0.001407944774837271,0.0027995704216849365,0.011769027283308683,-0.006968131997567405,-4.7114504339020155e-05,0.010675079620951764,-0.018981548222562653,0.014187473080794934,0.006536147705987068,-0.0020730753548873575,-0.007465255490982513,-0.00712685293536032,2,29,143.0,14
-0.7121874928998067,-0.6480353939308008,-0.7552859386448002,0.745696619505199,-0.8080134747815195,-0.7023457126750806,0.7511515083282553,-0.8188634856690398,-0.6877040412927335,-0.5738752173568247,0.7073064979314456,0.6994096582363304,0.002260267361915366,0.0035966096051799927,0.008822345364308943,-0.005570958941696706,0.0013234115015692896,0.006926671911799958,-0.013581807501475668,0.011024195325565807,0.005083477861446709,-0.0016592517900678747,-0.00697275099278886,-0.0056327219808414205,3,29,133.0,13
-0.6839415928550296,-0.6072027324106678,-0.6775788926742738,0.6937490934013926,-0.7865177549059839,-0.6465020847508709,0.636530897089421,-0.7202341856284135,-0.6409671558402829,-0.5861899563909281,0.6382828492602266,0.6474212473940804,0.0034313012500852857,0.00459696356395945,0.0068484435888930125,-0.004917454159457662,0.0030189605363821074,0.00440524167715087,-0.009520299728373092,0.008830637422958159,0.004361017027445112,-0.000735933175080471,-0.00688593536063875,-0.004861046806352577,4,29,123.0,12
-0.6423917974230935,-0.5553499574263181,-0.6147469637399873,0.644618273751818,-0.7464414295377984,-0.6097378718006389,0.5558341988416897,-0.6386918653507566,-0.597803833675154,-0.5867240340243184,0.568098912580291,0.5995373093965684,0.004921046439347138,0.005800632298023326,0.005847321957060924,-0.005007617650850307,0.00503953260009934,0.0031107889170044413,-0.006797024903255069,0.007606799372971933,0.004368765203982282,0.0006968804900747656,-0.007204808594532129,-0.00481182741189381,5,29,113.0,11
-0.5843509935930793,-0.49044392122490754,-0.5570623504061024,0.5908674778201587,-0.6845342683879185,-0.5797832990793574,0.4956790841052168,-0.5645393263098545,-0.5509119846919599,-0.5703824997553166,0.49269779923120405,0.5485332864434938,0.00672950292970093,0.007207615807371626,0.005818980468812699,-0.0058414494158746015,0.00738512769272093,0.003043313631360744,-0.005411983026121449,0.007352681175607145,0.005106722391058201,0.002639189205397962,-0.007929370694469045,-0.005485063797465087,6,29,103.0,10
